vul_id	cve_id	github_reviewed	name	ecosystem	purl	repo	ranges_introduced	ranges_fixed	ranges_last_affected	versions
MAL-2024-7716		False	mobiletrack	npm	pkg:npm/mobiletrack	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2025-2676		False	gui_v2	npm	pkg:npm/gui_v2	SEMVER	0	None_fixed	None_last_affected	['9.9.9']
MAL-2023-8688		False	blockchain-contracts	npm	pkg:npm/blockchain-contracts	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2023-58		False	@superbet-group/betting.lib.payments	npm	pkg:npm/%40superbet-group/betting.lib.payments	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2024-8119		False	@diotoborg/aliquam-aperiam	npm	pkg:npm/%40diotoborg/aliquam-aperiam	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2022-4930		False	nowaypkg	npm	pkg:npm/nowaypkg	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2022-5622		False	rdocumentation-workers	npm	pkg:npm/rdocumentation-workers	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2024-10807		False	seller-rn-mng-lib	npm	pkg:npm/seller-rn-mng-lib	SEMVER	0	None_fixed	None_last_affected	['6.5.8']
MAL-2024-1292		False	sid-client-manager	npm	pkg:npm/sid-client-manager	SEMVER	0	None_fixed	None_last_affected	['0.0.115', '0.0.64', '0.0.178', '1.0.0', '0.0.74', '0.0.224', '0.0.42', '0.0.166', '0.0.201', '0.0.147', '0.0.4', '0.0.167', '0.0.80', '0.0.113', '0.0.114', '0.0.122', '0.0.187', '0.0.209', '0.0.32', '0.0.154', '0.0.173', '0.0.234', '0.0.26', '0.0.17', '0.0.130', '0.0.16', '0.0.136', '0.0.50', '0.0.179', '0.0.169', '0.0.175', '0.0.110', '0.0.57', '0.0.81', '0.0.20', '0.0.214', '0.0.66', '0.0.104', '0.0.84', '0.0.14', '0.0.160', '0.0.67', '0.0.219', '0.0.40', '0.0.47', '0.0.176', '0.0.213', '0.0.132', '0.0.30', '0.0.34', '0.0.75', '0.0.87', '0.0.106', '0.0.190', '0.0.125', '0.0.140', '0.0.186', '0.0.165', '0.0.13', '0.0.216', '0.0.29', '0.0.134', '0.0.52', '0.0.181', '0.0.103', '0.0.222', '0.0.61', '0.0.127', '0.0.220', '0.0.129', '0.0.19', '0.0.33', '0.0.41', '0.0.107', '0.0.108', '0.0.196', '0.0.138', '0.0.228', '0.0.95', '9.2.8', '0.0.229', '0.0.101', '0.0.121', '0.0.86', '0.0.185', '0.0.151', '0.0.149', '0.0.72', '0.0.100', '0.0.71', '0.0.208', '0.0.211', '0.0.195', '0.0.24', '0.0.133', '0.0.82', '0.0.225', '0.0.92', '0.0.143', '0.0.68', '0.0.182', '0.0.184', '0.0.39', '0.0.22', '0.0.99', '0.0.200', '0.0.111', '0.0.60', '0.0.137', '0.0.18', '0.0.73', '0.0.141', '0.0.49', '0.0.188', '0.0.65', '0.0.191', '0.0.177', '0.0.3', '0.0.112', '0.0.192', '0.0.105', '0.0.85', '0.0.183', '0.0.171', '0.0.232', '0.0.120', '0.0.58', '0.0.207', '0.0.170', '0.0.43', '0.0.8', '0.0.98', '0.0.118', '0.0.123', '0.0.77', '0.0.139', '0.0.155', '0.0.172', '0.0.128', '0.0.124', '0.0.70', '0.0.153', '0.0.227', '0.0.199', '0.0.226', '0.0.11', '0.0.37', '0.0.193', '0.0.48', '0.0.180', '0.0.62', '0.0.63', '0.0.79', '0.0.55', '0.0.94', '0.0.53', '0.0.168', '0.0.21', '0.0.6', '0.0.233', '0.0.131', '0.0.157', '0.0.156', '0.0.23', '0.0.223', '0.0.51', '0.0.162', '0.0.9', '0.0.69', '0.0.35', '0.0.158', '0.0.198', '0.0.142', '0.0.150', '0.0.203', '0.0.76', '0.0.56', '0.0.135', '0.0.45', '0.0.146', '0.0.164', '0.0.126', '0.0.12', '0.0.59', '0.0.159', '0.0.5', '0.0.161', '0.0.83', '0.0.145', '0.0.189', '0.0.217', '0.0.231', '0.0.78', '9.2.9', '0.0.119', '0.0.28', '0.0.46', '0.0.152', '0.0.194', '0.0.89', '0.0.90', '0.0.215', '0.0.54', '0.0.221', '0.0.163', '0.0.197', '0.0.88', '0.0.212', '0.0.25', '0.0.102', '0.0.202', '0.0.7', '0.0.96', '0.0.91', '0.0.236', '0.0.230', '0.0.15', '0.0.144', '0.0.210', '0.0.10', '0.0.174', '0.0.97', '0.0.31', '0.0.93', '0.0.44', '0.0.109', '0.0.117', '0.0.36', '0.0.38', '0.0.116', '0.0.27', '0.0.148']
MAL-2022-4199		False	kmpaqjudkolgvszt	npm	pkg:npm/kmpaqjudkolgvszt	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2022-1661		False	boxgloves	npm	pkg:npm/boxgloves	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2022-4463		False	majortest	npm	pkg:npm/majortest	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2024-9358		False	down-lo-ad-now-zip-mp3-sonic-nurse-a1wgm-jqylaq	npm	pkg:npm/down-lo-ad-now-zip-mp3-sonic-nurse-a1wgm-jqylaq	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2024-10554		False	bdc-materials	npm	pkg:npm/bdc-materials	SEMVER	0	None_fixed	None_last_affected	['7.1.9']
MAL-2025-3067		False	gaming-fe	npm	pkg:npm/gaming-fe	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2022-1231		False	azure-ai-text-analytics	npm	pkg:npm/azure-ai-text-analytics	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2023-7984		False	emonn-test	npm	pkg:npm/emonn-test	SEMVER	0	None_fixed	None_last_affected	['1.999.0']
MAL-2022-4033		False	jitsi-spot-sdk	npm	pkg:npm/jitsi-spot-sdk	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2024-12139		False	casino-luzern-easter-fronten	npm	pkg:npm/casino-luzern-easter-fronten	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2024-1338		False	eslint-config1	npm	pkg:npm/eslint-config1	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2022-2734		False	en-task-duedate-utils	npm	pkg:npm/en-task-duedate-utils	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2022-3826		False	ing-kit-ow-karma-config	npm	pkg:npm/ing-kit-ow-karma-config	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2022-366		False	@it-eng/is-dinosaur	npm	pkg:npm/%40it-eng/is-dinosaur	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2024-967		False	@ssr-frontend/packages-analytics	npm	pkg:npm/%40ssr-frontend/packages-analytics	SEMVER	0	None_fixed	None_last_affected	['62.2.3', '99.9.93', '99.9.92', '99.9.95', '99.9.99', '99.10.24']
MAL-2024-8230		False	@diotoborg/distinctio-quaerat	npm	pkg:npm/%40diotoborg/distinctio-quaerat	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2022-2364		False	dbabelpreetstage1	npm	pkg:npm/dbabelpreetstage1	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2022-736		False	@wso-utils/json-mapper	npm	pkg:npm/%40wso-utils/json-mapper	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2023-4		False	eslint-plugin-dropbox-sign	npm	pkg:npm/eslint-plugin-dropbox-sign	SEMVER	0	None_fixed	None_last_affected	['999999999999999.0.0', '99999.1.1']
MAL-2022-7166		False	wix-events-backend	npm	pkg:npm/wix-events-backend	SEMVER	0	None_fixed	None_last_affected	[]
GHSA-65m9-m259-7jqw		True	react-oauth-flow	npm	pkg:npm/react-oauth-flow	SEMVER	0.0.0	None_fixed	None_last_affected	[]
MAL-2024-8660		False	@diotoborg/tenetur-hic	npm	pkg:npm/%40diotoborg/tenetur-hic	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2022-3125		False	fraud-filter	npm	pkg:npm/fraud-filter	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2022-1118		False	arm-webpubsub	npm	pkg:npm/arm-webpubsub	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2025-1373		False	pages-e2e	npm	pkg:npm/pages-e2e	SEMVER	0	None_fixed	None_last_affected	['99.99.99', '99.99.100']
MAL-2025-1689		False	@f2p-mml-frontends/mml-styles	npm	pkg:npm/%40f2p-mml-frontends/mml-styles	SEMVER	0	None_fixed	None_last_affected	['100.100.107']
MAL-2022-6327		False	strip-json-combmentd	npm	pkg:npm/strip-json-combmentd	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2023-366		False	fc-session-state	npm	pkg:npm/fc-session-state	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2022-3575		False	hcgdjsfkxltvyzmi	npm	pkg:npm/hcgdjsfkxltvyzmi	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2022-1548		False	bfx-report-ui	npm	pkg:npm/bfx-report-ui	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2024-10387		False	daun124wdsa8	npm	pkg:npm/daun124wdsa8	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2024-434		False	wlwz-2312-2903	npm	pkg:npm/wlwz-2312-2903	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2024-1441		False	@juiggitea/itaque-repellat-laborum	npm	pkg:npm/%40juiggitea/itaque-repellat-laborum	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2022-6777		False	ungap	npm	pkg:npm/ungap	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2023-736		False	react-sports-utils	npm	pkg:npm/react-sports-utils	SEMVER	0	None_fixed	None_last_affected	[]
MAL-2024-9071		False	com.lootlocker.lootlockersdk	npm	pkg:npm/com.lootlocker.lootlockersdk	SEMVER	0	None_fixed	None_last_affected	['1.1.1']
GHSA-36r8-9qq7-mh43		True	we3b	npm	pkg:npm/we3b	SEMVER	0.0.0	None_fixed	None_last_affected	[]
