vul_id	cve_id	github_reviewed	name	ecosystem	purl	repo	ranges_introduced	ranges_fixed	ranges_last_affected	versions
GHSA-frcq-4ffq-v4mw	CVE-2017-16211	True	lessindex	npm	pkg:npm/lessindex	SEMVER	0.0.0	None_fixed	None_last_affected	[]
GHSA-7vrv-5m2h-rjw9	CVE-2020-28462	True	ion-parser	npm	pkg:npm/ion-parser	SEMVER	0	None_fixed	0.5.2	[]
GHSA-7vrv-5m2h-rjw9	CVE-2020-28462	True	ion-parser	npm	pkg:npm/ion-parser	SEMVER	None_introduced	None_fixed	None_last_affected	[]
GHSA-mf6x-hrgr-658f	CVE-2022-25967	True	eta	npm	pkg:npm/eta	SEMVER	0	2.0.0	None_last_affected	[]
GHSA-rx28-r23p-2qc3	CVE-2023-35165	True	aws-cdk-lib	npm	pkg:npm/aws-cdk-lib	SEMVER	2.0.0	2.80.0	None_last_affected	[]
GHSA-rx28-r23p-2qc3	CVE-2023-35165	True	@aws-cdk/aws-eks	npm	pkg:npm/%40aws-cdk/aws-eks	SEMVER	1.57.0	1.202.0	None_last_affected	[]
GHSA-8jmw-wjr8-2x66	CVE-2022-25900	True	git-clone	npm	pkg:npm/git-clone	SEMVER	0	None_fixed	0.2.0	[]
GHSA-8jmw-wjr8-2x66	CVE-2022-25900	True	git-clone	npm	pkg:npm/git-clone	SEMVER	None_introduced	None_fixed	None_last_affected	[]
GHSA-mv4h-qm24-x4gh	CVE-2018-6591	True	converse.js	npm	pkg:npm/converse.js	SEMVER	0	3.3.3	None_last_affected	[]
GHSA-9m4x-8w29-r78g	CVE-2020-8205	True	@uppy/companion	npm	pkg:npm/%40uppy/companion	SEMVER	0	1.13.2	None_last_affected	[]
GHSA-9m4x-8w29-r78g	CVE-2020-8205	True	@uppy/companion	npm	pkg:npm/%40uppy/companion	SEMVER	2.0.0-alpha.0	2.0.0-alpha.5	None_last_affected	[]
GHSA-wv8v-rmw2-25wc	CVE-2025-24012	True	@umbraco-cms/backoffice	npm	pkg:npm/%40umbraco-cms/backoffice	SEMVER	14.0.0	14.3.2	None_last_affected	[]
GHSA-wv8v-rmw2-25wc	CVE-2025-24012	True	@umbraco-cms/backoffice	npm	pkg:npm/%40umbraco-cms/backoffice	SEMVER	15.0.0	15.1.2	None_last_affected	[]
GHSA-hm82-qr45-h7mw	CVE-2020-28269	True	field	npm	pkg:npm/field	SEMVER	0.0.1	None_fixed	1.0.1	[]
GHSA-hm82-qr45-h7mw	CVE-2020-28269	True	field	npm	pkg:npm/field	SEMVER	None_introduced	None_fixed	None_last_affected	[]
GHSA-4g46-5grc-wq49	CVE-2019-15603	True	seeftl	npm	pkg:npm/seeftl	SEMVER	0	None_fixed	0.1.1	[]
GHSA-4g46-5grc-wq49	CVE-2019-15603	True	seeftl	npm	pkg:npm/seeftl	SEMVER	None_introduced	None_fixed	None_last_affected	[]
GHSA-f78f-353m-cf4j	CVE-2020-7609	True	node-rules	npm	pkg:npm/node-rules	SEMVER	3.0.0	5.0.0	None_last_affected	[]
GHSA-356w-63v5-8wf4	CVE-2025-32395	True	vite	npm	pkg:npm/vite	SEMVER	6.2.0	6.2.6	None_last_affected	[]
GHSA-356w-63v5-8wf4	CVE-2025-32395	True	vite	npm	pkg:npm/vite	SEMVER	6.1.0	6.1.5	None_last_affected	[]
GHSA-356w-63v5-8wf4	CVE-2025-32395	True	vite	npm	pkg:npm/vite	SEMVER	6.0.0	6.0.15	None_last_affected	[]
GHSA-356w-63v5-8wf4	CVE-2025-32395	True	vite	npm	pkg:npm/vite	SEMVER	5.0.0	5.4.18	None_last_affected	[]
GHSA-356w-63v5-8wf4	CVE-2025-32395	True	vite	npm	pkg:npm/vite	SEMVER	0	4.5.13	None_last_affected	[]
GHSA-m5vv-6r4h-3vj9	CVE-2024-35255	True	@azure/identity	npm	pkg:npm/%40azure/identity	SEMVER	0	4.2.1	None_last_affected	[]
GHSA-m5vv-6r4h-3vj9	CVE-2024-35255	True	@azure/msal-node	npm	pkg:npm/%40azure/msal-node	SEMVER	2.7.0	2.9.2	None_last_affected	[]
GHSA-5379-r78w-42h2	CVE-2021-39171	True	passport-saml	npm	pkg:npm/passport-saml	SEMVER	0	3.1.0	None_last_affected	[]
GHSA-hpcf-8vf9-q4gj	CVE-2016-7103	True	jquery-ui	npm	pkg:npm/jquery-ui	SEMVER	0	1.12.0	None_last_affected	[]
GHSA-wv8q-r932-8hc7	CVE-2022-25875	True	svelte	npm	pkg:npm/svelte	SEMVER	0	3.49.0	None_last_affected	[]
GHSA-q24h-5rq3-63j9	CVE-2022-0528	True	@uppy/companion	npm	pkg:npm/%40uppy/companion	SEMVER	0	3.3.1	None_last_affected	[]
GHSA-hxm2-r34f-qmc5	CVE-2016-10540	True	minimatch	npm	pkg:npm/minimatch	SEMVER	0	3.0.2	None_last_affected	[]
GHSA-m93v-9qjc-3g79	CVE-2020-4076	True	electron	npm	pkg:npm/electron	SEMVER	0	7.2.4	None_last_affected	[]
GHSA-m93v-9qjc-3g79	CVE-2020-4076	True	electron	npm	pkg:npm/electron	SEMVER	8.0.0	8.2.4	None_last_affected	[]
GHSA-3jcg-vx7f-j6qf	CVE-2024-41945	True	@fuel-ts/account	npm	pkg:npm/%40fuel-ts/account	SEMVER	0	0.93.0	None_last_affected	[]
GHSA-wv26-rj8c-4r33	CVE-2018-6874	True	auth0-js	npm	pkg:npm/auth0-js	SEMVER	0	9.0.0	None_last_affected	[]
GHSA-8w65-xjc5-9w79	CVE-2019-15607	True	node-red	npm	pkg:npm/node-red	SEMVER	0	0.20.8	None_last_affected	[]
GHSA-4jqc-8m5r-9rpr	CVE-2021-23440	True	set-value	npm	pkg:npm/set-value	SEMVER	4.0.0	4.0.1	None_last_affected	[]
GHSA-4jqc-8m5r-9rpr	CVE-2021-23440	True	set-value	npm	pkg:npm/set-value	SEMVER	0	2.0.1	None_last_affected	[]
GHSA-4jqc-8m5r-9rpr	CVE-2021-23440	True	set-value	npm	pkg:npm/set-value	SEMVER	3.0.0	3.0.3	None_last_affected	[]
GHSA-vh95-rmgr-6w4m	CVE-2020-7598	True	minimist	npm	pkg:npm/minimist	SEMVER	0	0.2.1	None_last_affected	[]
GHSA-vh95-rmgr-6w4m	CVE-2020-7598	True	minimist	npm	pkg:npm/minimist	SEMVER	1.0.0	1.2.3	None_last_affected	[]
GHSA-h698-r4hm-w94p	CVE-2014-10067	True	paypal-ipn	npm	pkg:npm/paypal-ipn	SEMVER	0	3.0.0	None_last_affected	[]
GHSA-2gjg-5x33-mmp2	CVE-2018-3729	True	localhost-now	npm	pkg:npm/localhost-now	SEMVER	0	1.0.2	None_last_affected	[]
GHSA-x5pg-88wf-qq4p	CVE-2017-16114	True	marked	npm	pkg:npm/marked	SEMVER	0	0.3.9	None_last_affected	[]
GHSA-m69q-pmxg-vqch	CVE-2017-16191	True	cypserver	npm	pkg:npm/cypserver	SEMVER	0.0.0	None_fixed	None_last_affected	[]
GHSA-prc3-vjfx-vhm9	CVE-2022-25869	True	angular	npm	pkg:npm/angular	SEMVER	0	None_fixed	1.8.3	[]
GHSA-prc3-vjfx-vhm9	CVE-2022-25869	True	angular	npm	pkg:npm/angular	SEMVER	None_introduced	None_fixed	None_last_affected	[]
GHSA-fj78-2vc5-f6cm	CVE-2023-25805	True	versionn	npm	pkg:npm/versionn	SEMVER	0	1.1.0	None_last_affected	[]
GHSA-jh2m-j8pp-55rc	CVE-2020-7727	True	gedi	npm	pkg:npm/gedi	SEMVER	0	None_fixed	1.6.3	[]
GHSA-jh2m-j8pp-55rc	CVE-2020-7727	True	gedi	npm	pkg:npm/gedi	SEMVER	None_introduced	None_fixed	None_last_affected	[]
