vul_id	cve_id	github_reviewed	name	ecosystem	purl	repo	ranges_introduced	ranges_fixed	ranges_last_affected	versions
MAL-2023-2737		False	esqadrandom	PyPI	pkg:pypi/esqadrandom	ECOSYSTEM	0	None_fixed	None_last_affected	[]
MAL-2023-5158		False	py-hackedmaskvirtual	PyPI	pkg:pypi/py-hackedmaskvirtual	ECOSYSTEM	0	None_fixed	None_last_affected	[]
MAL-2023-7165		False	tpintelrandom	PyPI	pkg:pypi/tpintelrandom	ECOSYSTEM	0	None_fixed	None_last_affected	[]
MAL-2023-2367		False	webosckets	PyPI	pkg:pypi/webosckets	ECOSYSTEM	0	None_fixed	None_last_affected	[]
PYSEC-2017-128		False	exiv2	PyPI	pkg:pypi/exiv2	ECOSYSTEM	0	None_fixed	None_last_affected	['0.1', '0.11.0', '0.11.1', '0.11.2', '0.11.3', '0.12.0', '0.12.1', '0.13.0', '0.13.1', '0.13.2', '0.14.0', '0.14.1', '0.15.0', '0.16.0', '0.16.1', '0.16.2', '0.16.2.post1', '0.16.3', '0.16.3.post1', '0.17.0', '0.17.1', '0.2', '0.3', '0.3.1']
MAL-2023-3960		False	libcvpiphttp	PyPI	pkg:pypi/libcvpiphttp	ECOSYSTEM	0	None_fixed	None_last_affected	[]
MAL-2023-2672		False	cvload	PyPI	pkg:pypi/cvload	ECOSYSTEM	0	None_fixed	None_last_affected	[]
MAL-2023-2388		False	websocket-clientt	PyPI	pkg:pypi/websocket-clientt	ECOSYSTEM	0	None_fixed	None_last_affected	[]
MAL-2023-7470		False	tppyosintrand	PyPI	pkg:pypi/tppyosintrand	ECOSYSTEM	0	None_fixed	None_last_affected	[]
MAL-2023-2222		False	scikt-learn	PyPI	pkg:pypi/scikt-learn	ECOSYSTEM	0	None_fixed	None_last_affected	[]
MAL-2023-7020		False	tpencodepywget	PyPI	pkg:pypi/tpencodepywget	ECOSYSTEM	0	None_fixed	None_last_affected	[]
MAL-2023-7889		False	vmram	PyPI	pkg:pypi/vmram	ECOSYSTEM	0	None_fixed	None_last_affected	[]
MAL-2023-3063		False	esqlibtoolhttp	PyPI	pkg:pypi/esqlibtoolhttp	ECOSYSTEM	0	None_fixed	None_last_affected	[]
MAL-2023-3599		False	gamestring	PyPI	pkg:pypi/gamestring	ECOSYSTEM	0	None_fixed	None_last_affected	[]
MAL-2023-6261		False	selflgtbpaypal	PyPI	pkg:pypi/selflgtbpaypal	ECOSYSTEM	0	None_fixed	None_last_affected	[]
PYSEC-2022-43120		False	democritus-strings	PyPI	pkg:pypi/democritus-strings	ECOSYSTEM	0	None_fixed	None_last_affected	['2021.1.28']
MAL-2023-3433		False	esqstringvirtualtool	PyPI	pkg:pypi/esqstringvirtualtool	ECOSYSTEM	0	None_fixed	None_last_affected	[]
MAL-2023-6631		False	selfstrcc	PyPI	pkg:pypi/selfstrcc	ECOSYSTEM	0	None_fixed	None_last_affected	[]
MAL-2023-4163		False	liblgtbnvidiaproof	PyPI	pkg:pypi/liblgtbnvidiaproof	ECOSYSTEM	0	None_fixed	None_last_affected	[]
MAL-2023-4499		False	libsplitpush	PyPI	pkg:pypi/libsplitpush	ECOSYSTEM	0	None_fixed	None_last_affected	[]
MAL-2023-4533		False	libstudyguipip	PyPI	pkg:pypi/libstudyguipip	ECOSYSTEM	0	None_fixed	None_last_affected	[]
MAL-2023-1731		False	cryptocopmare	PyPI	pkg:pypi/cryptocopmare	ECOSYSTEM	0	None_fixed	None_last_affected	[]
MAL-2023-4860		False	pipcv	PyPI	pkg:pypi/pipcv	ECOSYSTEM	0	None_fixed	None_last_affected	[]
MAL-2023-5772		False	py-visatoolstring	PyPI	pkg:pypi/py-visatoolstring	ECOSYSTEM	0	None_fixed	None_last_affected	[]
MAL-2023-5288		False	py-libhttpmc	PyPI	pkg:pypi/py-libhttpmc	ECOSYSTEM	0	None_fixed	None_last_affected	[]
MAL-2023-5322		False	py-maskmaskload	PyPI	pkg:pypi/py-maskmaskload	ECOSYSTEM	0	None_fixed	None_last_affected	[]
MAL-2023-2408		False	websokets	PyPI	pkg:pypi/websokets	ECOSYSTEM	0	None_fixed	None_last_affected	[]
MAL-2023-6918		False	tpcandycc	PyPI	pkg:pypi/tpcandycc	ECOSYSTEM	0	None_fixed	None_last_affected	[]
GHSA-x563-6hqv-26mr		True	ibis-framework	PyPI	pkg:pypi/ibis-framework	ECOSYSTEM	0	7.1.0	None_last_affected	['0.10.0', '0.11.1', '0.11.2', '0.12.0', '0.13.0', '0.14.0', '0.3.0', '0.4.0', '0.4.1', '0.5.1', '0.5.2', '0.6.1', '0.7.0', '0.7.1', '0.8.0', '0.8.1', '0.9.0', '1.0.0', '1.1.0', '1.2.0', '1.3.0', '1.4.0', '2.0.0', '2.1.0', '2.1.1', '3.0.0', '3.0.1', '3.0.2', '3.1.0', '3.2.0', '4.0.0', '4.1.0', '5.0.0', '5.1.0', '5.1.1.dev467', '5.1.1.dev516', '5.1.1.dev554', '5.1.1.dev596', '6.0.0', '6.0.1.dev128', '6.0.1.dev33', '6.0.1.dev58', '6.1.0', '6.1.1.dev135', '6.1.1.dev176', '6.1.1.dev22', '6.1.1.dev96', '6.2.0', '7.0.0', '7.0.0.dev230', '7.0.0.dev439', '7.0.0.dev501', '7.0.0.dev525', '7.0.0.dev627', 'v0.6.0']
MAL-2023-4925		False	postsuper	PyPI	pkg:pypi/postsuper	ECOSYSTEM	0	None_fixed	None_last_affected	[]
MAL-2023-5637		False	py-stringrandkill	PyPI	pkg:pypi/py-stringrandkill	ECOSYSTEM	0	None_fixed	None_last_affected	[]
MAL-2023-2058		False	pycoestyle	PyPI	pkg:pypi/pycoestyle	ECOSYSTEM	0	None_fixed	None_last_affected	[]
MAL-2023-5267		False	py-killsuper	PyPI	pkg:pypi/py-killsuper	ECOSYSTEM	0	None_fixed	None_last_affected	[]
MAL-2023-3219		False	esqpongping	PyPI	pkg:pypi/esqpongping	ECOSYSTEM	0	None_fixed	None_last_affected	[]
MAL-2023-4026		False	libgrandrammc	PyPI	pkg:pypi/libgrandrammc	ECOSYSTEM	0	None_fixed	None_last_affected	[]
MAL-2023-3649		False	grandinfo	PyPI	pkg:pypi/grandinfo	ECOSYSTEM	0	None_fixed	None_last_affected	[]
MAL-2023-1674		False	ccolorama	PyPI	pkg:pypi/ccolorama	ECOSYSTEM	0	None_fixed	None_last_affected	[]
MAL-2023-4476		False	libreplacegrandencode	PyPI	pkg:pypi/libreplacegrandencode	ECOSYSTEM	0	None_fixed	None_last_affected	[]
MAL-2023-7489		False	tppywpaypalgui	PyPI	pkg:pypi/tppywpaypalgui	ECOSYSTEM	0	None_fixed	None_last_affected	[]
MAL-2023-2371		False	webscokets	PyPI	pkg:pypi/webscokets	ECOSYSTEM	0	None_fixed	None_last_affected	[]
MAL-2023-7173		False	tpintloadpep	PyPI	pkg:pypi/tpintloadpep	ECOSYSTEM	0	None_fixed	None_last_affected	[]
MAL-2023-3999		False	libgamevisamask	PyPI	pkg:pypi/libgamevisamask	ECOSYSTEM	0	None_fixed	None_last_affected	[]
MAL-2023-2721		False	esqadcvmc	PyPI	pkg:pypi/esqadcvmc	ECOSYSTEM	0	None_fixed	None_last_affected	[]
MAL-2023-3833		False	killcraft	PyPI	pkg:pypi/killcraft	ECOSYSTEM	0	None_fixed	None_last_affected	[]
MAL-2023-7523		False	tprandomloadpaypal	PyPI	pkg:pypi/tprandomloadpaypal	ECOSYSTEM	0	None_fixed	None_last_affected	[]
MAL-2023-6298		False	selfloadvisa	PyPI	pkg:pypi/selfloadvisa	ECOSYSTEM	0	None_fixed	None_last_affected	[]
MAL-2023-3560		False	esqvmccurl	PyPI	pkg:pypi/esqvmccurl	ECOSYSTEM	0	None_fixed	None_last_affected	[]
MAL-2023-6762		False	selfvirtualpep	PyPI	pkg:pypi/selfvirtualpep	ECOSYSTEM	0	None_fixed	None_last_affected	[]
MAL-2023-7870		False	vmcraft	PyPI	pkg:pypi/vmcraft	ECOSYSTEM	0	None_fixed	None_last_affected	[]
MAL-2023-3130		False	esqnvidiaadram	PyPI	pkg:pypi/esqnvidiaadram	ECOSYSTEM	0	None_fixed	None_last_affected	[]
PYSEC-2022-43073		False	cloudlabeling	PyPI	pkg:pypi/cloudlabeling	ECOSYSTEM	0	None_fixed	None_last_affected	['0.0.10', '0.0.11', '0.0.12', '0.0.13', '0.0.14', '0.0.15', '0.0.16', '0.0.2', '0.0.3', '0.0.4', '0.0.5', '0.0.7', '0.0.8', '0.0.9']
MAL-2023-6332		False	selfmineencodeproof	PyPI	pkg:pypi/selfmineencodeproof	ECOSYSTEM	0	None_fixed	None_last_affected	[]
MAL-2023-6627		False	selfsplittoolgrand	PyPI	pkg:pypi/selfsplittoolgrand	ECOSYSTEM	0	None_fixed	None_last_affected	[]
MAL-2023-5908		False	rehttp	PyPI	pkg:pypi/rehttp	ECOSYSTEM	0	None_fixed	None_last_affected	[]
MAL-2023-3425		False	esqstringpong	PyPI	pkg:pypi/esqstringpong	ECOSYSTEM	0	None_fixed	None_last_affected	[]
MAL-2023-6277		False	selflibreplace	PyPI	pkg:pypi/selflibreplace	ECOSYSTEM	0	None_fixed	None_last_affected	[]
MAL-2023-3075		False	esqloadvisa	PyPI	pkg:pypi/esqloadvisa	ECOSYSTEM	0	None_fixed	None_last_affected	[]
MAL-2023-7036		False	tpgamepip	PyPI	pkg:pypi/tpgamepip	ECOSYSTEM	0	None_fixed	None_last_affected	[]
MAL-2023-2234		False	seleium	PyPI	pkg:pypi/seleium	ECOSYSTEM	0	None_fixed	None_last_affected	[]
MAL-2023-7466		False	tppylgtbnvidia	PyPI	pkg:pypi/tppylgtbnvidia	ECOSYSTEM	0	None_fixed	None_last_affected	[]
MAL-2023-2664		False	cvcontrol	PyPI	pkg:pypi/cvcontrol	ECOSYSTEM	0	None_fixed	None_last_affected	[]
MAL-2023-3976		False	libedpywhttp	PyPI	pkg:pypi/libedpywhttp	ECOSYSTEM	0	None_fixed	None_last_affected	[]
