vul_id	cve_id	github_reviewed	name	ecosystem	purl	repo	ranges_introduced	ranges_fixed	ranges_last_affected	versions
GO-2023-1879	CVE-2023-3485	False	go.temporal.io/server	Go	pkg:golang/go.temporal.io/server	SEMVER	0	1.20.0	None_last_affected	[]
GHSA-x9p9-v3x6-68mq	CVE-2022-4866	True	github.com/usememos/memos	Go	pkg:golang/github.com/usememos/memos	SEMVER	0	0.9.1	None_last_affected	[]
GO-2024-3286	CVE-2024-10220	False	k8s.io/kubernetes	Go	pkg:golang/k8s.io/kubernetes	SEMVER	0	1.28.12	None_last_affected	[]
GHSA-4mp7-2m29-gqxf	CVE-2020-16251	True	github.com/hashicorp/vault	Go	pkg:golang/github.com/hashicorp/vault	SEMVER	0.8.3	1.2.5	None_last_affected	[]
GHSA-4mp7-2m29-gqxf	CVE-2020-16251	True	github.com/hashicorp/vault	Go	pkg:golang/github.com/hashicorp/vault	SEMVER	1.3.0	1.3.8	None_last_affected	[]
GHSA-4mp7-2m29-gqxf	CVE-2020-16251	True	github.com/hashicorp/vault	Go	pkg:golang/github.com/hashicorp/vault	SEMVER	1.4.0	1.4.4	None_last_affected	[]
GHSA-4mp7-2m29-gqxf	CVE-2020-16251	True	github.com/hashicorp/vault	Go	pkg:golang/github.com/hashicorp/vault	SEMVER	1.5.0	1.5.1	None_last_affected	[]
GO-2022-1218	CVE-2022-4684	False	github.com/usememos/memos	Go	pkg:golang/github.com/usememos/memos	SEMVER	0	0.9.0	None_last_affected	[]
GO-2025-3609	CVE-2025-32093	False	github.com/mattermost/mattermost-server	Go	pkg:golang/github.com/mattermost/mattermost-server	SEMVER	9.11.0+incompatible	9.11.10+incompatible	None_last_affected	[]
GO-2025-3609	CVE-2025-32093	False	github.com/mattermost/mattermost-server/v5	Go	pkg:golang/github.com/mattermost/mattermost-server/v5	SEMVER	0	None_fixed	None_last_affected	[]
GO-2025-3609	CVE-2025-32093	False	github.com/mattermost/mattermost-server/v6	Go	pkg:golang/github.com/mattermost/mattermost-server/v6	SEMVER	0	None_fixed	None_last_affected	[]
GO-2025-3609	CVE-2025-32093	False	github.com/mattermost/mattermost/server/v8	Go	pkg:golang/github.com/mattermost/mattermost/server/v8	SEMVER	0	8.0.0-20250227102013-aa4623a93199	None_last_affected	[]
GO-2024-3091	CVE-2024-42497	False	github.com/mattermost/mattermost-server	Go	pkg:golang/github.com/mattermost/mattermost-server	SEMVER	9.5.0+incompatible	9.5.8+incompatible	None_last_affected	[]
GO-2024-3091	CVE-2024-42497	False	github.com/mattermost/mattermost-server/v5	Go	pkg:golang/github.com/mattermost/mattermost-server/v5	SEMVER	0	None_fixed	None_last_affected	[]
GO-2024-3091	CVE-2024-42497	False	github.com/mattermost/mattermost-server/v6	Go	pkg:golang/github.com/mattermost/mattermost-server/v6	SEMVER	0	None_fixed	None_last_affected	[]
GO-2024-3091	CVE-2024-42497	False	github.com/mattermost/mattermost/server/v8	Go	pkg:golang/github.com/mattermost/mattermost/server/v8	SEMVER	0	None_fixed	None_last_affected	[]
GHSA-6fx9-29x2-fmfj	CVE-2022-4814	True	github.com/usememos/memos	Go	pkg:golang/github.com/usememos/memos	SEMVER	0	0.9.1	None_last_affected	[]
GHSA-gv2p-4mvg-g32h	CVE-2024-41658	True	github.com/casdoor/casdoor	Go	pkg:golang/github.com/casdoor/casdoor	SEMVER	0	None_fixed	1.577.0	[]
GHSA-gv2p-4mvg-g32h	CVE-2024-41658	True	github.com/casdoor/casdoor	Go	pkg:golang/github.com/casdoor/casdoor	SEMVER	None_introduced	None_fixed	None_last_affected	[]
GHSA-5rcv-m4m3-hfh7	CVE-2020-14040	True	golang.org/x/text	Go	pkg:golang/golang.org/x/text	SEMVER	0	0.3.3	None_last_affected	[]
GHSA-3cf2-x423-x582	CVE-2021-4024	True	github.com/containers/podman/v3	Go	pkg:golang/github.com/containers/podman/v3	SEMVER	0	3.4.3	None_last_affected	[]
GHSA-jmqp-37m5-49wh	CVE-2024-34713	True	github.com/cea-hpc/sshproxy	Go	pkg:golang/github.com/cea-hpc/sshproxy	SEMVER	0	1.6.3	None_last_affected	[]
GHSA-7j7j-66cv-m239	CVE-2024-32868	True	github.com/zitadel/zitadel	Go	pkg:golang/github.com/zitadel/zitadel	SEMVER	0	2.50.0	None_last_affected	[]
GHSA-4ghx-8jw8-p76q	CVE-2023-47168	True	github.com/mattermost/mattermost/server/v8	Go	pkg:golang/github.com/mattermost/mattermost/server/v8	SEMVER	9.1.0	9.1.1	None_last_affected	[]
GHSA-4ghx-8jw8-p76q	CVE-2023-47168	True	github.com/mattermost/mattermost/server/v8	Go	pkg:golang/github.com/mattermost/mattermost/server/v8	SEMVER	9.0.0	9.0.2	None_last_affected	[]
GHSA-4ghx-8jw8-p76q	CVE-2023-47168	True	github.com/mattermost/mattermost/server/v8	Go	pkg:golang/github.com/mattermost/mattermost/server/v8	SEMVER	0	8.1.4	None_last_affected	[]
GHSA-4ghx-8jw8-p76q	CVE-2023-47168	True	github.com/mattermost/mattermost-server/v6	Go	pkg:golang/github.com/mattermost/mattermost-server/v6	SEMVER	0	7.8.13	None_last_affected	[]
GHSA-856q-xv3c-7f2f	CVE-2022-23635	True	istio.io/istio	Go	pkg:golang/istio.io/istio	SEMVER	1.13.0	1.13.1	None_last_affected	['1.13.0']
GHSA-856q-xv3c-7f2f	CVE-2022-23635	True	istio.io/istio	Go	pkg:golang/istio.io/istio	SEMVER	1.12.0	1.12.4	None_last_affected	[]
GHSA-856q-xv3c-7f2f	CVE-2022-23635	True	istio.io/istio	Go	pkg:golang/istio.io/istio	SEMVER	0	1.11.7	None_last_affected	[]
GHSA-jw44-4f3j-q396	CVE-2019-25210	True	helm.sh/helm/v3	Go	pkg:golang/helm.sh/helm/v3	SEMVER	3.0.0	None_fixed	3.14.2	[]
GHSA-jw44-4f3j-q396	CVE-2019-25210	True	helm.sh/helm/v3	Go	pkg:golang/helm.sh/helm/v3	SEMVER	None_introduced	None_fixed	None_last_affected	[]
GHSA-8459-6rc9-8vf8	CVE-2021-3907	True	github.com/cloudflare/cfrpki	Go	pkg:golang/github.com/cloudflare/cfrpki	SEMVER	0	1.4.3	None_last_affected	[]
GHSA-m658-p24x-p74r	CVE-2022-24968	True	mellium.im/xmpp	Go	pkg:golang/mellium.im/xmpp	SEMVER	0.18.0	0.21.1	None_last_affected	[]
GO-2021-0077	CVE-2018-16886	False	go.etcd.io/etcd	Go	pkg:golang/go.etcd.io/etcd	SEMVER	0	0.5.0-alpha.5.0.20190108173120-83c051b701d3	None_last_affected	[]
GHSA-6cvf-m58q-h9wf	CVE-2023-0934	True	github.com/answerdev/answer	Go	pkg:golang/github.com/answerdev/answer	SEMVER	0	1.0.5	None_last_affected	[]
GHSA-f83p-pg86-p922	CVE-2022-4801	True	github.com/usememos/memos	Go	pkg:golang/github.com/usememos/memos	SEMVER	0	0.9.1	None_last_affected	[]
GO-2023-1551	CVE-2023-0743	False	github.com/answerdev/answer	Go	pkg:golang/github.com/answerdev/answer	SEMVER	0	1.0.4	None_last_affected	[]
GO-2024-2815	CVE-2024-34068	False	github.com/pterodactyl/wings	Go	pkg:golang/github.com/pterodactyl/wings	SEMVER	0	1.11.12	None_last_affected	[]
GHSA-p744-4q6p-hvc2	CVE-2023-32080	True	github.com/pterodactyl/wings	Go	pkg:golang/github.com/pterodactyl/wings	SEMVER	0	1.7.5	None_last_affected	[]
GHSA-p744-4q6p-hvc2	CVE-2023-32080	True	github.com/pterodactyl/wings	Go	pkg:golang/github.com/pterodactyl/wings	SEMVER	1.11.0	1.11.6	None_last_affected	[]
GO-2025-3465	CVE-2025-0426	False	k8s.io/kubernetes	Go	pkg:golang/k8s.io/kubernetes	SEMVER	0	1.29.14	None_last_affected	[]
GO-2022-0921	CVE-2021-32760	False	github.com/containerd/containerd	Go	pkg:golang/github.com/containerd/containerd	SEMVER	0	1.4.8	None_last_affected	[]
GO-2024-3357	CVE-2024-56362	False	github.com/navidrome/navidrome	Go	pkg:golang/github.com/navidrome/navidrome	SEMVER	0	0.54.1	None_last_affected	[]
GO-2022-1263	CVE-2022-4810	False	github.com/usememos/memos	Go	pkg:golang/github.com/usememos/memos	SEMVER	0	0.9.1	None_last_affected	[]
GHSA-jr65-gpj5-cw74	CVE-2022-3347	True	github.com/peterzen/goresolver	Go	pkg:golang/github.com/peterzen/goresolver	SEMVER	0	None_fixed	1.0.2	[]
GHSA-jr65-gpj5-cw74	CVE-2022-3347	True	github.com/peterzen/goresolver	Go	pkg:golang/github.com/peterzen/goresolver	SEMVER	None_introduced	None_fixed	None_last_affected	[]
GO-2022-0537	CVE-2022-32189	False	stdlib	Go	pkg:golang/stdlib	SEMVER	0	1.17.13	None_last_affected	[]
GHSA-fp37-c92q-4pwq	CVE-2019-11247	True	k8s.io/apiextensions-apiserver	Go	pkg:golang/k8s.io/apiextensions-apiserver	SEMVER	0.7.0	0.13.9	None_last_affected	[]
GHSA-fp37-c92q-4pwq	CVE-2019-11247	True	k8s.io/apiextensions-apiserver	Go	pkg:golang/k8s.io/apiextensions-apiserver	SEMVER	0.14.0	0.14.5	None_last_affected	[]
GHSA-fp37-c92q-4pwq	CVE-2019-11247	True	k8s.io/apiextensions-apiserver	Go	pkg:golang/k8s.io/apiextensions-apiserver	SEMVER	0.15.0	0.15.2	None_last_affected	[]
GO-2021-0098	CVE-2021-21237	False	github.com/git-lfs/git-lfs	Go	pkg:golang/github.com/git-lfs/git-lfs	SEMVER	0	1.5.1-0.20210113180018-fc664697ed2c	None_last_affected	[]
GO-2022-0649	CVE-2015-3627	False	github.com/docker/docker	Go	pkg:golang/github.com/docker/docker	SEMVER	0	1.6.1	None_last_affected	[]
GHSA-7v3g-4878-5qrf	CVE-2022-41606	True	github.com/hashicorp/nomad	Go	pkg:golang/github.com/hashicorp/nomad	SEMVER	0	1.2.13	None_last_affected	[]
GHSA-7v3g-4878-5qrf	CVE-2022-41606	True	github.com/hashicorp/nomad	Go	pkg:golang/github.com/hashicorp/nomad	SEMVER	1.3.0	1.3.6	None_last_affected	[]
GO-2023-1785	CVE-2023-30851	False	github.com/cilium/cilium	Go	pkg:golang/github.com/cilium/cilium	SEMVER	0	1.11.16	None_last_affected	[]
GO-2024-3029	CVE-2024-41259	False	github.com/navidrome/navidrome	Go	pkg:golang/github.com/navidrome/navidrome	SEMVER	0	None_fixed	None_last_affected	[]
GHSA-h8jc-jmrf-9h8f	CVE-2020-8828	True	github.com/argoproj/argo-cd	Go	pkg:golang/github.com/argoproj/argo-cd	SEMVER	0	None_fixed	1.8.0	[]
GHSA-h8jc-jmrf-9h8f	CVE-2020-8828	True	github.com/argoproj/argo-cd	Go	pkg:golang/github.com/argoproj/argo-cd	SEMVER	None_introduced	None_fixed	None_last_affected	[]
GHSA-vpx7-vm66-qx8r	CVE-2020-7664	True	github.com/unknwon/cae	Go	pkg:golang/github.com/unknwon/cae	SEMVER	0	1.0.1	None_last_affected	[]
GHSA-4cwh-8w4g-jxxh	CVE-2023-0744	True	github.com/answerdev/answer	Go	pkg:golang/github.com/answerdev/answer	SEMVER	0	1.0.4	None_last_affected	[]
GO-2024-2792	CVE-2024-32476	False	github.com/argoproj/argo-cd	Go	pkg:golang/github.com/argoproj/argo-cd	SEMVER	0	None_fixed	None_last_affected	[]
GO-2024-2792	CVE-2024-32476	False	github.com/argoproj/argo-cd/v2	Go	pkg:golang/github.com/argoproj/argo-cd/v2	SEMVER	0	2.8.17	None_last_affected	[]
GHSA-32qh-8vg6-9g43	CVE-2018-25046	True	github.com/cloudfoundry/archiver	Go	pkg:golang/github.com/cloudfoundry/archiver	SEMVER	0	0.0.0-20180523222229-09b5706aa936	None_last_affected	[]
GHSA-32qh-8vg6-9g43	CVE-2018-25046	True	code.cloudfoundry.org/archiver	Go	pkg:golang/code.cloudfoundry.org/archiver	SEMVER	0	0.0.0-20180523222229-09b5706aa936	None_last_affected	[]
GHSA-284c-x8m7-9w5h	CVE-2024-35223	True	github.com/dapr/dapr	Go	pkg:golang/github.com/dapr/dapr	SEMVER	1.13.0	1.13.3	None_last_affected	[]
GHSA-hcw3-j74m-qc58	CVE-2022-23628	True	github.com/open-policy-agent/opa	Go	pkg:golang/github.com/open-policy-agent/opa	SEMVER	0.33.1	0.37.2	None_last_affected	[]
GHSA-p976-h52c-26p6	CVE-2023-22647	True	github.com/rancher/rancher	Go	pkg:golang/github.com/rancher/rancher	SEMVER	2.6.0	2.6.13	None_last_affected	[]
GHSA-p976-h52c-26p6	CVE-2023-22647	True	github.com/rancher/rancher	Go	pkg:golang/github.com/rancher/rancher	SEMVER	2.7.0	2.7.4	None_last_affected	[]
GHSA-6q6q-88xp-6f2r	CVE-2022-3064	True	gopkg.in/yaml.v2	Go	pkg:golang/gopkg.in/yaml.v2	SEMVER	0	2.2.4	None_last_affected	[]
GO-2024-3300	CVE-2024-52801	False	github.com/drakkan/sftpgo	Go	pkg:golang/github.com/drakkan/sftpgo	SEMVER	0	None_fixed	None_last_affected	[]
GO-2024-3300	CVE-2024-52801	False	github.com/drakkan/sftpgo/v2	Go	pkg:golang/github.com/drakkan/sftpgo/v2	SEMVER	2.3.0	2.6.4	None_last_affected	[]
GO-2025-3598	CVE-2025-32024	False	github.com/bep/imagemeta	Go	pkg:golang/github.com/bep/imagemeta	SEMVER	0	0.10.0	None_last_affected	[]
GO-2024-2842	CVE-2024-3727	False	github.com/containers/image/v5	Go	pkg:golang/github.com/containers/image/v5	SEMVER	0	5.29.3	None_last_affected	[]
GO-2022-0425	CVE-2021-4239	False	github.com/flynn/noise	Go	pkg:golang/github.com/flynn/noise	SEMVER	0	1.0.0	None_last_affected	[]
GO-2024-2511	CVE-2024-0831	False	github.com/hashicorp/vault	Go	pkg:golang/github.com/hashicorp/vault	SEMVER	1.15.0	1.15.5	None_last_affected	[]
GO-2024-2454	CVE-2024-21664	False	github.com/lestrrat-go/jwx	Go	pkg:golang/github.com/lestrrat-go/jwx	SEMVER	1.0.8	1.2.28	None_last_affected	[]
GO-2024-2454	CVE-2024-21664	False	github.com/lestrrat-go/jwx/v2	Go	pkg:golang/github.com/lestrrat-go/jwx/v2	SEMVER	0	2.0.19	None_last_affected	[]
GO-2022-0560	CVE-2022-24684	False	github.com/hashicorp/nomad	Go	pkg:golang/github.com/hashicorp/nomad	SEMVER	0.9.0	1.0.18	None_last_affected	[]
GHSA-qcm3-7879-xcww	CVE-2024-42487	True	github.com/cilium/cilium	Go	pkg:golang/github.com/cilium/cilium	SEMVER	1.16.0	1.16.1	None_last_affected	['1.16.0']
GHSA-qcm3-7879-xcww	CVE-2024-42487	True	github.com/cilium/cilium	Go	pkg:golang/github.com/cilium/cilium	SEMVER	1.15.0	1.15.8	None_last_affected	[]
GO-2024-3245	CVE-2024-39720	False	github.com/ollama/ollama	Go	pkg:golang/github.com/ollama/ollama	SEMVER	0	0.1.46	None_last_affected	[]
GO-2024-2907	CVE-2024-5262	False	github.com/projectdiscovery/interactsh	Go	pkg:golang/github.com/projectdiscovery/interactsh	SEMVER	0	1.2.0	None_last_affected	[]
GHSA-83g2-8m93-v3w7	CVE-2021-33194	True	golang.org/x/net	Go	pkg:golang/golang.org/x/net	SEMVER	0	0.0.0-20210520170846-37e1c6afe023	None_last_affected	[]
GHSA-rgj5-jj5q-v3v7	CVE-2022-4609	True	github.com/usememos/memos	Go	pkg:golang/github.com/usememos/memos	SEMVER	0	None_fixed	0.8.3	[]
GHSA-rgj5-jj5q-v3v7	CVE-2022-4609	True	github.com/usememos/memos	Go	pkg:golang/github.com/usememos/memos	SEMVER	None_introduced	None_fixed	None_last_affected	[]
GO-2022-0833	CVE-2016-8579	False	github.com/appc/docker2aci	Go	pkg:golang/github.com/appc/docker2aci	SEMVER	0	0.13.0	None_last_affected	[]
GO-2025-3648	CVE-2023-32198	False	github.com/rancher/steve	Go	pkg:golang/github.com/rancher/steve	SEMVER	0	None_fixed	None_last_affected	[]
GO-2025-3648	CVE-2023-32198	False	github.com/rancher/steve	Go	pkg:golang/github.com/rancher/steve	SEMVER	0.2.0	0.2.1	None_last_affected	[]
GHSA-hhxg-px5h-jc32	CVE-2018-25060	True	github.com/go-macaron/csrf	Go	pkg:golang/github.com/go-macaron/csrf	SEMVER	0	0.0.0-20180426211050-dadd1711a617	None_last_affected	[]
GHSA-m5xf-x7q6-3rm7	CVE-2022-39383	True	github.com/oam-dev/kubevela	Go	pkg:golang/github.com/oam-dev/kubevela	SEMVER	1.6.0-alpha.1	1.6.2	None_last_affected	[]
GHSA-m5xf-x7q6-3rm7	CVE-2022-39383	True	github.com/oam-dev/kubevela	Go	pkg:golang/github.com/oam-dev/kubevela	SEMVER	0	1.5.9	None_last_affected	[]
GHSA-xwgj-vpm9-q2rq	CVE-2024-8038	True	github.com/juju/juju	Go	pkg:golang/github.com/juju/juju	SEMVER	0	0.0.0-20240829052008-43f0fc59790d	None_last_affected	[]
GHSA-jmp2-wc4p-wfh2	CVE-2023-30844	True	github.com/mutagen-io/mutagen	Go	pkg:golang/github.com/mutagen-io/mutagen	SEMVER	0	0.16.6	None_last_affected	[]
GHSA-jmp2-wc4p-wfh2	CVE-2023-30844	True	github.com/mutagen-io/mutagen-compose	Go	pkg:golang/github.com/mutagen-io/mutagen-compose	SEMVER	0	0.17.1	None_last_affected	[]
GHSA-jmp2-wc4p-wfh2	CVE-2023-30844	True	github.com/mutagen-io/mutagen	Go	pkg:golang/github.com/mutagen-io/mutagen	SEMVER	0.17.0	0.17.1	None_last_affected	[]
GO-2024-2784	CVE-2019-11202	False	github.com/rancher/rancher	Go	pkg:golang/github.com/rancher/rancher	SEMVER	2.0.0+incompatible	2.2.2+incompatible	None_last_affected	[]
GO-2023-1269	CVE-2023-22460	False	github.com/ipld/go-ipld-prime	Go	pkg:golang/github.com/ipld/go-ipld-prime	SEMVER	0	0.19.0	None_last_affected	[]
GO-2023-1793	CVE-2023-2878	False	sigs.k8s.io/secrets-store-csi-driver	Go	pkg:golang/sigs.k8s.io/secrets-store-csi-driver	SEMVER	0	1.3.3	None_last_affected	[]
GO-2023-1639	CVE-2023-0845	False	github.com/hashicorp/consul	Go	pkg:golang/github.com/hashicorp/consul	SEMVER	1.14.0	1.14.5	None_last_affected	[]
GO-2022-0599	CVE-2022-1385	False	github.com/mattermost/mattermost-server	Go	pkg:golang/github.com/mattermost/mattermost-server	SEMVER	0	None_fixed	None_last_affected	[]
GO-2022-0599	CVE-2022-1385	False	github.com/mattermost/mattermost-server/v5	Go	pkg:golang/github.com/mattermost/mattermost-server/v5	SEMVER	0	None_fixed	None_last_affected	[]
GO-2022-0599	CVE-2022-1385	False	github.com/mattermost/mattermost-server/v6	Go	pkg:golang/github.com/mattermost/mattermost-server/v6	SEMVER	0	6.5.0	None_last_affected	[]
GHSA-58v3-j75h-xr49	CVE-2017-18367	True	github.com/seccomp/libseccomp-golang	Go	pkg:golang/github.com/seccomp/libseccomp-golang	SEMVER	0	0.9.1	None_last_affected	[]
GHSA-wmxc-v39r-p9wf	CVE-2024-2689	True	github.com/temporalio/temporal	Go	pkg:golang/github.com/temporalio/temporal	SEMVER	1.22.0-rc1	1.22.7	None_last_affected	[]
GHSA-wmxc-v39r-p9wf	CVE-2024-2689	True	github.com/temporalio/temporal	Go	pkg:golang/github.com/temporalio/temporal	SEMVER	1.21.0	1.21.6	None_last_affected	[]
GHSA-wmxc-v39r-p9wf	CVE-2024-2689	True	github.com/temporalio/temporal	Go	pkg:golang/github.com/temporalio/temporal	SEMVER	0	1.20.5	None_last_affected	[]
GHSA-5r2v-6gm6-vpvh	CVE-2019-14544	True	gogs.io/gogs	Go	pkg:golang/gogs.io/gogs	SEMVER	0	0.11.91	None_last_affected	[]
GO-2022-0433	CVE-2022-24675	False	stdlib	Go	pkg:golang/stdlib	SEMVER	0	1.17.9	None_last_affected	[]
GHSA-vjj6-5m9f-wqjw	CVE-2021-43667	True	github.com/hyperledger/fabric	Go	pkg:golang/github.com/hyperledger/fabric	SEMVER	2.3.0	2.3.3	None_last_affected	[]
GHSA-vjj6-5m9f-wqjw	CVE-2021-43667	True	github.com/hyperledger/fabric	Go	pkg:golang/github.com/hyperledger/fabric	SEMVER	0	2.2.4	None_last_affected	[]
GO-2024-2854	CVE-2022-36062	False	github.com/grafana/grafana	Go	pkg:golang/github.com/grafana/grafana	SEMVER	0	None_fixed	None_last_affected	[]
GO-2022-0960	CVE-2022-36035	False	github.com/fluxcd/flux2	Go	pkg:golang/github.com/fluxcd/flux2	SEMVER	0.21.0	0.32.0	None_last_affected	[]
GO-2025-3424	CVE-2025-24369	False	github.com/Xe/x	Go	pkg:golang/github.com/Xe/x	SEMVER	0	None_fixed	None_last_affected	[]
GHSA-994f-7g86-qr56	CVE-2022-1992	True	gogs.io/gogs	Go	pkg:golang/gogs.io/gogs	SEMVER	0	0.12.9	None_last_affected	[]
GO-2022-0825	CVE-2020-16250	False	github.com/hashicorp/vault	Go	pkg:golang/github.com/hashicorp/vault	SEMVER	0.8.1	1.2.5	None_last_affected	[]
GO-2025-3561	CVE-2025-30163	False	github.com/cilium/cilium	Go	pkg:golang/github.com/cilium/cilium	SEMVER	1.16.0	1.16.8	None_last_affected	[]
GHSA-vpxf-q44g-w34w	CVE-2023-36815	True	github.com/labring/sealos	Go	pkg:golang/github.com/labring/sealos	SEMVER	0	None_fixed	4.2.0	[]
GHSA-vpxf-q44g-w34w	CVE-2023-36815	True	github.com/labring/sealos	Go	pkg:golang/github.com/labring/sealos	SEMVER	None_introduced	None_fixed	None_last_affected	[]
GO-2024-3253	CVE-2024-48057	False	github.com/mudler/LocalAI	Go	pkg:golang/github.com/mudler/LocalAI	SEMVER	0	None_fixed	None_last_affected	[]
GO-2022-0576	CVE-2022-1384	False	github.com/mattermost/mattermost-server	Go	pkg:golang/github.com/mattermost/mattermost-server	SEMVER	0	None_fixed	None_last_affected	[]
GO-2022-0576	CVE-2022-1384	False	github.com/mattermost/mattermost-server/v5	Go	pkg:golang/github.com/mattermost/mattermost-server/v5	SEMVER	0	None_fixed	None_last_affected	[]
GO-2022-0576	CVE-2022-1384	False	github.com/mattermost/mattermost-server/v6	Go	pkg:golang/github.com/mattermost/mattermost-server/v6	SEMVER	6.4.0	6.5.0	None_last_affected	[]
GHSA-jj54-5q2m-q7pj	CVE-2021-32026	True	github.com/nats-io/nats-server/v2	Go	pkg:golang/github.com/nats-io/nats-server/v2	SEMVER	0	2.2.3	None_last_affected	[]
GHSA-2jq6-ffph-p4h8	CVE-2018-1002100	True	k8s.io/kubernetes	Go	pkg:golang/k8s.io/kubernetes	SEMVER	1.5	1.9.6	None_last_affected	[]
GO-2024-2696	CVE-2024-2447	False	github.com/mattermost/mattermost-server	Go	pkg:golang/github.com/mattermost/mattermost-server	SEMVER	9.3.0+incompatible	9.3.3+incompatible	None_last_affected	[]
GO-2024-2696	CVE-2024-2447	False	github.com/mattermost/mattermost-server/v5	Go	pkg:golang/github.com/mattermost/mattermost-server/v5	SEMVER	0	None_fixed	None_last_affected	[]
GO-2024-2696	CVE-2024-2447	False	github.com/mattermost/mattermost-server/v6	Go	pkg:golang/github.com/mattermost/mattermost-server/v6	SEMVER	0	None_fixed	None_last_affected	[]
GO-2024-2696	CVE-2024-2447	False	github.com/mattermost/mattermost/server/v8	Go	pkg:golang/github.com/mattermost/mattermost/server/v8	SEMVER	0	None_fixed	None_last_affected	[]
GHSA-4r78-hx75-jjj2	CVE-2018-17847	True	golang.org/x/net	Go	pkg:golang/golang.org/x/net	SEMVER	0	0.0.0-20190125002852-4b62a64f59f7	None_last_affected	[]
GHSA-fpjc-cxr6-w6h8	CVE-2023-0108	True	github.com/usememos/memos	Go	pkg:golang/github.com/usememos/memos	SEMVER	0	0.10.0	None_last_affected	[]
GO-2022-0608	CVE-2022-0532	False	github.com/cri-o/cri-o	Go	pkg:golang/github.com/cri-o/cri-o	SEMVER	0	1.23.1	None_last_affected	[]
GHSA-hwjf-4667-gqwx	CVE-2024-1942	True	github.com/mattermost/mattermost/server/v8	Go	pkg:golang/github.com/mattermost/mattermost/server/v8	SEMVER	9.3.0	9.3.1	None_last_affected	[]
GHSA-hwjf-4667-gqwx	CVE-2024-1942	True	github.com/mattermost/mattermost/server/v8	Go	pkg:golang/github.com/mattermost/mattermost/server/v8	SEMVER	9.2.0	9.2.5	None_last_affected	[]
GHSA-hwjf-4667-gqwx	CVE-2024-1942	True	github.com/mattermost/mattermost/server/v8	Go	pkg:golang/github.com/mattermost/mattermost/server/v8	SEMVER	0	8.1.9	None_last_affected	[]
GO-2024-3087	CVE-2024-41657	False	github.com/casdoor/casdoor	Go	pkg:golang/github.com/casdoor/casdoor	SEMVER	0	None_fixed	None_last_affected	[]
GO-2023-1681	CVE-2023-0778	False	github.com/containers/podman/v4	Go	pkg:golang/github.com/containers/podman/v4	SEMVER	0	4.4.2	None_last_affected	[]
GHSA-gw97-f6h8-gm94	CVE-2021-42009	True	github.com/apache/trafficcontrol	Go	pkg:golang/github.com/apache/trafficcontrol	SEMVER	0	5.1.3	None_last_affected	[]
GHSA-v554-xwgw-hc3w	CVE-2024-31216	True	github.com/fluxcd/source-controller	Go	pkg:golang/github.com/fluxcd/source-controller	SEMVER	0	1.2.5	None_last_affected	[]
GHSA-xmg8-99r8-jc2j	CVE-2022-24905	True	github.com/argoproj/argo-cd/v2	Go	pkg:golang/github.com/argoproj/argo-cd/v2	SEMVER	2.3.0	2.3.4	None_last_affected	[]
GHSA-xmg8-99r8-jc2j	CVE-2022-24905	True	github.com/argoproj/argo-cd/v2	Go	pkg:golang/github.com/argoproj/argo-cd/v2	SEMVER	2.2.0	2.2.9	None_last_affected	[]
GHSA-xmg8-99r8-jc2j	CVE-2022-24905	True	github.com/argoproj/argo-cd/v2	Go	pkg:golang/github.com/argoproj/argo-cd/v2	SEMVER	2.0.0	2.1.15	None_last_affected	[]
GHSA-xmg8-99r8-jc2j	CVE-2022-24905	True	github.com/argoproj/argo-cd	Go	pkg:golang/github.com/argoproj/argo-cd	SEMVER	0	2.1.15	None_last_affected	[]
GO-2023-2042	CVE-2023-39320	False	toolchain	Go	pkg:golang/toolchain	SEMVER	1.21.0-0	1.21.1	None_last_affected	[]
GHSA-xh8x-j8h3-m5ph	CVE-2019-11202	True	github.com/rancher/rancher	Go	pkg:golang/github.com/rancher/rancher	SEMVER	2.0.0	None_fixed	2.0.13	[]
GHSA-xh8x-j8h3-m5ph	CVE-2019-11202	True	github.com/rancher/rancher	Go	pkg:golang/github.com/rancher/rancher	SEMVER	None_introduced	None_fixed	None_last_affected	[]
GHSA-xh8x-j8h3-m5ph	CVE-2019-11202	True	github.com/rancher/rancher	Go	pkg:golang/github.com/rancher/rancher	SEMVER	2.1.0	None_fixed	2.1.8	[]
GHSA-xh8x-j8h3-m5ph	CVE-2019-11202	True	github.com/rancher/rancher	Go	pkg:golang/github.com/rancher/rancher	SEMVER	None_introduced	None_fixed	None_last_affected	[]
GHSA-xh8x-j8h3-m5ph	CVE-2019-11202	True	github.com/rancher/rancher	Go	pkg:golang/github.com/rancher/rancher	SEMVER	2.2.0	2.2.2	None_last_affected	[]
GHSA-v9w2-543f-h69m	CVE-2023-46132	True	github.com/hyperledger/fabric	Go	pkg:golang/github.com/hyperledger/fabric	SEMVER	1.0.0-alpha	2.2.14	None_last_affected	[]
GHSA-v9w2-543f-h69m	CVE-2023-46132	True	github.com/hyperledger/fabric	Go	pkg:golang/github.com/hyperledger/fabric	SEMVER	2.3.0	2.5.5	None_last_affected	[]
GO-2022-0937	CVE-2021-41088	False	github.com/elves/elvish	Go	pkg:golang/github.com/elves/elvish	SEMVER	0	0.14.0	None_last_affected	[]
